id,risco_credito,idade,renda_anual,sexo,estado_civil,qtd_filhos,qtd_cartoes_credito,forma_pagamento,paga_hipoteca,outros_emprestimos
1996,medio_risco,21,18719,masculino,solteiro,0,3,mensal,sim,1
1997,medio_risco,21,18712,masculino,solteiro,1,NA,semanal,sim,1
1998,medio_risco,20,18706,feminino,solteiro,0,1,mensal,NA,1
1999,alto_risco,49,18704,feminino,divorciado,NA,5,semanal,sim,2
2000,medio_risco,NA,18701,masculino,casado,2,2,mensal,sim,1
2001,medio_risco,25,18698,NA,solteiro,0,3,mensal,nao,1
2002,medio_risco,43,18684,NA,divorciado,3,6,semanal,nao,3
2003,medio_risco,21,18684,feminino,solteiro,1,3,mensal,nao,1
2004,medio_risco,32,18672,feminino,casado,1,1,semanal,sim,2
2005,alto_risco,NA,18659,feminino,casado,3,4,mensal,NA,1
2006,medio_risco,NA,18658,masculino,casado,1,NA,mensal,sim,2
2007,medio_risco,20,18654,feminino,NA,0,1,semanal,sim,NA
2008,medio_risco,24,18638,feminino,solteiro,1,2,mensal,nao,1
2009,medio_risco,43,18625,masculino,NA,4,5,semanal,nao,2
2010,alto_risco,32,18616,feminino,divorciado,3,5,semanal,nao,3
2011,medio_risco,22,18613,feminino,solteiro,1,1,NA,nao,1
2012,medio_risco,18,18599,feminino,casado,1,0,mensal,sim,2
2013,alto_risco,49,18586,masculino,casado,2,4,semanal,sim,2
2014,medio_risco,21,18586,feminino,solteiro,0,3,semanal,sim,1
2015,baixo_risco,23,NA,masculino,solteiro,1,1,semanal,sim,1
2016,alto_risco,42,18577,masculino,divorciado,4,5,semanal,nao,3
2017,alto_risco,44,18576,NA,divorciado,4,6,semanal,nao,2
2018,medio_risco,25,18563,masculino,casado,1,2,semanal,sim,2
2019,medio_risco,20,18559,feminino,casado,2,1,mensal,sim,2
2020,medio_risco,21,NA,masculino,casado,2,1,mensal,sim,2
2021,medio_risco,24,18557,NA,solteiro,1,3,NA,sim,1
2022,medio_risco,22,18547,masculino,casado,2,0,semanal,sim,1
2023,medio_risco,22,18546,feminino,casado,2,0,semanal,sim,1
2024,medio_risco,19,NA,feminino,casado,2,2,NA,sim,2
2025,medio_risco,22,18541,masculino,solteiro,NA,1,mensal,sim,1
2026,medio_risco,32,18532,feminino,casado,1,0,semanal,sim,2
2027,medio_risco,41,18531,masculino,divorciado,2,5,semanal,sim,NA
2028,medio_risco,18,18530,masculino,casado,NA,NA,semanal,sim,1
2029,baixo_risco,23,18502,feminino,casado,1,1,mensal,sim,2
2030,alto_risco,20,NA,NA,casado,1,NA,semanal,sim,2
2031,medio_risco,30,NA,feminino,solteiro,1,2,NA,sim,1
2032,alto_risco,27,18488,masculino,casado,2,4,mensal,sim,2
2033,medio_risco,22,18477,masculino,casado,1,1,semanal,sim,1
2034,medio_risco,24,NA,masculino,casado,2,0,mensal,sim,2
2035,medio_risco,21,18456,NA,casado,2,0,semanal,sim,1
2036,medio_risco,24,18451,feminino,solteiro,0,NA,mensal,nao,NA
2037,medio_risco,25,18450,feminino,solteiro,NA,2,semanal,sim,1
2038,alto_risco,24,18450,NA,NA,2,0,semanal,sim,NA
2039,medio_risco,NA,18444,feminino,solteiro,NA,3,semanal,sim,1
2040,baixo_risco,40,18434,feminino,divorciado,4,5,NA,nao,3
2041,medio_risco,NA,NA,masculino,divorciado,4,NA,semanal,sim,3
2042,alto_risco,NA,18401,feminino,casado,3,NA,semanal,NA,1
2043,alto_risco,48,18396,masculino,divorciado,4,5,semanal,sim,2
2044,medio_risco,23,18387,feminino,casado,1,2,mensal,sim,2
2045,alto_risco,NA,18369,feminino,casado,2,4,semanal,NA,1
2046,medio_risco,22,18362,feminino,casado,2,1,semanal,sim,2
2047,baixo_risco,47,18351,masculino,divorciado,2,5,semanal,sim,2
2048,medio_risco,48,18342,masculino,casado,2,4,semanal,sim,1
2049,medio_risco,34,18331,feminino,casado,2,NA,NA,sim,1
2050,medio_risco,NA,18329,feminino,divorciado,3,5,semanal,nao,2
2051,medio_risco,19,18329,feminino,casado,1,NA,mensal,sim,2
2052,medio_risco,33,18322,masculino,casado,1,1,mensal,sim,NA
2053,medio_risco,20,18302,feminino,solteiro,0,NA,NA,nao,1
2054,alto_risco,40,18298,NA,casado,NA,4,semanal,sim,1
2055,medio_risco,30,18287,masculino,solteiro,NA,3,mensal,nao,NA
2056,baixo_risco,49,18284,masculino,divorciado,2,6,semanal,sim,2
2057,medio_risco,50,18283,feminino,divorciado,4,6,NA,sim,2
2058,alto_risco,42,18282,feminino,divorciado,3,NA,semanal,sim,2
2059,medio_risco,36,18279,feminino,casado,NA,2,mensal,sim,2
2060,medio_risco,18,18279,feminino,casado,1,2,mensal,sim,2
2061,medio_risco,25,18265,NA,solteiro,1,1,semanal,nao,1
2062,medio_risco,24,18265,feminino,casado,NA,2,NA,sim,NA
2063,alto_risco,27,NA,feminino,casado,3,4,mensal,sim,NA
2064,medio_risco,49,18257,masculino,divorciado,4,6,semanal,sim,3
2065,medio_risco,50,18231,feminino,divorciado,NA,5,semanal,sim,2
2066,alto_risco,47,18211,masculino,divorciado,2,5,semanal,sim,2
2067,alto_risco,NA,18211,masculino,NA,1,0,semanal,NA,2
2068,medio_risco,20,18185,masculino,NA,2,1,semanal,sim,2
2069,baixo_risco,25,18179,masculino,solteiro,0,2,semanal,nao,NA
2070,medio_risco,NA,18162,feminino,casado,1,0,mensal,sim,NA
2071,medio_risco,21,18161,feminino,solteiro,0,2,semanal,sim,1
2072,medio_risco,21,18153,feminino,casado,2,0,mensal,sim,1
2073,alto_risco,NA,NA,masculino,casado,1,0,semanal,sim,2
2074,medio_risco,NA,18135,feminino,casado,2,1,semanal,sim,1
2075,medio_risco,33,18134,feminino,NA,NA,2,mensal,nao,1
2076,medio_risco,21,18129,feminino,casado,1,NA,semanal,sim,NA
2077,baixo_risco,45,18120,feminino,divorciado,4,5,semanal,nao,NA
2078,alto_risco,37,18105,feminino,casado,2,1,semanal,sim,2
2079,medio_risco,25,18105,masculino,casado,1,1,semanal,sim,2
2080,medio_risco,27,NA,feminino,divorciado,3,5,semanal,sim,2
2081,medio_risco,19,18082,masculino,casado,2,0,semanal,sim,2
2082,medio_risco,22,18069,feminino,casado,1,NA,mensal,sim,1
2083,medio_risco,22,18062,feminino,casado,1,0,mensal,sim,1
2084,alto_risco,33,18052,NA,solteiro,1,1,mensal,sim,1
2085,alto_risco,44,18031,masculino,casado,3,3,NA,sim,2
2086,alto_risco,38,18025,feminino,casado,2,4,mensal,sim,NA
2087,medio_risco,NA,18023,masculino,divorciado,4,6,semanal,sim,2
2088,medio_risco,49,NA,masculino,divorciado,3,6,semanal,sim,2
2089,medio_risco,18,18014,NA,casado,1,1,mensal,sim,2
2090,alto_risco,46,18012,masculino,divorciado,3,6,semanal,sim,2
2091,medio_risco,25,18012,feminino,casado,2,0,semanal,sim,NA
2092,medio_risco,20,18005,feminino,casado,1,0,semanal,sim,NA
2093,medio_risco,23,17999,feminino,casado,1,NA,mensal,sim,NA
2094,baixo_risco,45,NA,NA,divorciado,2,6,semanal,sim,2
2095,medio_risco,25,17979,masculino,casado,1,0,mensal,sim,1
2096,medio_risco,37,17978,masculino,casado,1,2,NA,NA,2
2097,alto_risco,34,17977,feminino,casado,3,NA,semanal,sim,2
2098,alto_risco,26,17971,feminino,casado,3,4,mensal,sim,2
2099,baixo_risco,30,17962,masculino,divorciado,3,6,semanal,sim,3
2100,medio_risco,20,17957,feminino,solteiro,NA,1,semanal,NA,1
2101,medio_risco,25,17946,feminino,solteiro,1,3,mensal,nao,1
2102,medio_risco,22,17926,feminino,solteiro,0,1,semanal,NA,1
2103,medio_risco,20,17921,masculino,casado,2,NA,semanal,sim,1
2104,alto_risco,23,NA,masculino,solteiro,0,NA,mensal,sim,1
2105,medio_risco,22,17917,NA,solteiro,1,1,semanal,sim,1
2106,medio_risco,34,17916,feminino,casado,3,4,mensal,sim,2
2107,alto_risco,44,NA,masculino,divorciado,4,6,semanal,sim,3
2108,medio_risco,18,17905,masculino,casado,1,0,semanal,sim,2
2109,alto_risco,40,17888,feminino,divorciado,3,6,semanal,sim,3
2110,alto_risco,49,17875,masculino,divorciado,3,5,semanal,sim,3
2111,alto_risco,48,17862,NA,divorciado,4,5,NA,NA,2
2112,alto_risco,41,17862,masculino,divorciado,2,6,semanal,sim,3
2113,medio_risco,25,17854,feminino,solteiro,1,2,NA,sim,1
2114,medio_risco,18,17839,feminino,casado,2,0,mensal,sim,1
2115,medio_risco,24,NA,masculino,casado,2,0,semanal,sim,2
2116,medio_risco,24,17838,feminino,casado,NA,0,semanal,sim,2
2117,medio_risco,20,17830,masculino,casado,2,2,mensal,sim,2
2118,medio_risco,23,17824,feminino,casado,2,2,mensal,sim,2
2119,medio_risco,21,17817,feminino,solteiro,NA,3,semanal,NA,1
2120,medio_risco,22,17810,masculino,NA,1,1,semanal,sim,1
2121,medio_risco,18,17795,feminino,casado,1,1,semanal,sim,1
2122,medio_risco,27,17780,masculino,divorciado,4,6,semanal,nao,3
2123,medio_risco,24,17776,feminino,NA,0,1,semanal,nao,NA
2124,alto_risco,22,17772,feminino,NA,0,1,semanal,sim,1
2125,medio_risco,40,17768,masculino,divorciado,4,6,semanal,sim,2
2126,medio_risco,24,17755,NA,casado,NA,2,semanal,sim,2
2127,medio_risco,35,NA,feminino,solteiro,1,3,NA,sim,1
2128,medio_risco,48,17747,NA,divorciado,2,6,semanal,nao,3
2129,medio_risco,25,17733,feminino,solteiro,0,3,semanal,NA,1
2130,baixo_risco,41,17729,feminino,divorciado,4,5,semanal,sim,2
2131,medio_risco,24,17722,feminino,casado,1,2,mensal,sim,1
2132,medio_risco,21,17700,feminino,solteiro,NA,3,mensal,nao,1
2133,medio_risco,20,17692,masculino,solteiro,1,2,mensal,sim,1
2134,medio_risco,NA,17691,feminino,NA,1,0,semanal,sim,2
2135,medio_risco,25,17687,NA,casado,2,0,mensal,sim,1
2136,medio_risco,NA,17686,feminino,NA,1,2,mensal,sim,2
2137,medio_risco,23,17681,masculino,solteiro,1,1,NA,NA,1
2138,alto_risco,42,17680,NA,divorciado,4,NA,semanal,sim,2
2139,medio_risco,22,17680,feminino,casado,1,1,semanal,sim,2
2140,medio_risco,24,17661,masculino,casado,NA,0,semanal,sim,2
2141,medio_risco,25,17658,feminino,solteiro,1,3,mensal,nao,1
2142,medio_risco,NA,17624,masculino,casado,NA,0,semanal,sim,2
2143,medio_risco,20,17619,feminino,solteiro,0,3,mensal,nao,1
2144,alto_risco,43,17615,feminino,casado,3,4,NA,NA,2
2145,alto_risco,NA,17611,feminino,casado,1,2,semanal,sim,2
2146,medio_risco,43,17602,feminino,divorciado,4,5,semanal,sim,3
2147,medio_risco,29,17584,feminino,casado,1,1,semanal,sim,2
2148,baixo_risco,NA,17580,NA,divorciado,3,6,semanal,nao,2
2149,medio_risco,25,17570,feminino,solteiro,1,NA,mensal,sim,1
2150,baixo_risco,46,17567,feminino,divorciado,2,6,semanal,nao,2
2151,medio_risco,25,17567,NA,solteiro,1,2,semanal,sim,1
2152,medio_risco,50,17560,masculino,casado,2,3,semanal,sim,2
2153,alto_risco,NA,17535,masculino,solteiro,1,3,semanal,nao,1
2154,medio_risco,47,17524,NA,divorciado,NA,6,semanal,sim,2
2155,medio_risco,46,17524,masculino,divorciado,2,6,semanal,nao,3
2156,medio_risco,22,17512,masculino,casado,1,1,mensal,NA,1
2157,medio_risco,22,17512,NA,solteiro,1,1,semanal,sim,1
2158,alto_risco,NA,17511,feminino,divorciado,2,6,semanal,nao,NA
2159,medio_risco,20,17508,feminino,solteiro,0,2,semanal,NA,1
2160,medio_risco,26,17495,feminino,solteiro,1,3,NA,sim,NA
2161,medio_risco,21,17479,masculino,solteiro,0,2,semanal,NA,1
2162,medio_risco,22,17472,feminino,solteiro,0,1,semanal,sim,1
2163,medio_risco,NA,17466,masculino,NA,2,2,mensal,sim,2
2164,medio_risco,30,17462,feminino,solteiro,1,3,semanal,nao,1
2165,alto_risco,50,17457,feminino,divorciado,2,5,semanal,nao,3
2166,alto_risco,45,17446,feminino,casado,2,3,semanal,NA,1
2167,alto_risco,45,17444,masculino,divorciado,4,6,semanal,sim,3
2168,medio_risco,46,17442,feminino,divorciado,4,5,semanal,NA,2
2169,alto_risco,46,17430,feminino,divorciado,2,5,semanal,sim,2
2170,medio_risco,24,17425,masculino,NA,2,2,NA,sim,2
2171,medio_risco,NA,17419,feminino,solteiro,1,2,semanal,nao,1
2172,medio_risco,21,17418,masculino,solteiro,1,NA,semanal,nao,1
2173,baixo_risco,25,17415,NA,casado,1,1,semanal,NA,2
2174,medio_risco,NA,17412,masculino,solteiro,1,3,mensal,nao,1
2175,alto_risco,27,17402,feminino,casado,2,4,mensal,sim,2
2176,medio_risco,NA,17394,masculino,casado,1,2,semanal,sim,1
2177,medio_risco,23,17384,masculino,casado,NA,1,semanal,sim,NA
2178,medio_risco,18,17383,NA,casado,1,2,mensal,sim,2
2179,alto_risco,33,17353,masculino,NA,2,3,semanal,NA,1
2180,alto_risco,42,17351,feminino,casado,3,3,semanal,sim,1
2181,medio_risco,44,17328,NA,casado,NA,4,mensal,sim,NA
2182,medio_risco,21,17314,feminino,casado,NA,2,mensal,sim,2
2183,medio_risco,30,17304,feminino,divorciado,2,6,semanal,sim,2
2184,medio_risco,24,17303,masculino,casado,1,1,semanal,sim,2
2185,medio_risco,21,17296,feminino,solteiro,0,1,semanal,sim,1
2186,alto_risco,37,17268,masculino,casado,2,NA,semanal,sim,1
2187,alto_risco,21,17254,masculino,solteiro,0,1,semanal,nao,1
2188,baixo_risco,22,17231,masculino,solteiro,1,1,semanal,sim,1
2189,medio_risco,26,17226,masculino,casado,NA,1,mensal,sim,1
2190,medio_risco,25,17210,masculino,solteiro,0,2,mensal,sim,1
2191,medio_risco,48,17204,feminino,divorciado,3,6,semanal,NA,NA
2192,alto_risco,45,17204,feminino,divorciado,2,5,semanal,nao,NA
2193,alto_risco,23,17203,feminino,casado,2,0,semanal,sim,2
2194,alto_risco,50,17192,NA,casado,3,3,NA,NA,2
2195,medio_risco,NA,17184,masculino,divorciado,2,6,semanal,nao,3
2196,baixo_risco,NA,17179,feminino,divorciado,3,6,semanal,sim,3
2197,medio_risco,44,17170,masculino,divorciado,3,5,semanal,sim,2
2198,medio_risco,19,17168,masculino,casado,1,0,mensal,sim,1
2199,medio_risco,23,NA,feminino,casado,2,1,semanal,sim,2
2200,alto_risco,47,17154,masculino,divorciado,4,5,semanal,sim,2
2201,alto_risco,42,17145,masculino,NA,2,6,semanal,nao,NA
2202,medio_risco,25,NA,feminino,casado,1,1,mensal,sim,2
2203,medio_risco,21,NA,feminino,solteiro,1,1,NA,nao,1
2204,medio_risco,33,17128,feminino,NA,2,0,mensal,sim,2
2205,medio_risco,48,17117,feminino,NA,4,5,semanal,nao,2
2206,medio_risco,44,17104,masculino,divorciado,4,NA,semanal,nao,3
2207,alto_risco,37,17101,NA,casado,3,NA,semanal,sim,NA
2208,medio_risco,23,17098,feminino,solteiro,0,2,semanal,sim,1
2209,alto_risco,37,NA,feminino,divorciado,2,6,semanal,NA,NA
2210,alto_risco,46,17088,NA,casado,2,4,semanal,sim,2
2211,medio_risco,21,17078,masculino,casado,NA,2,semanal,NA,2
2212,alto_risco,49,17072,masculino,divorciado,4,6,NA,sim,2
2213,baixo_risco,NA,17061,masculino,NA,4,6,semanal,nao,NA
2214,medio_risco,28,17055,feminino,divorciado,4,5,semanal,sim,3
2215,alto_risco,22,17046,masculino,solteiro,1,1,semanal,nao,1
2216,medio_risco,37,17043,masculino,casado,2,1,semanal,sim,2
2217,medio_risco,22,17031,feminino,casado,1,2,mensal,sim,2
2218,medio_risco,23,17022,feminino,casado,1,0,mensal,sim,2
2219,medio_risco,19,17006,feminino,casado,1,NA,semanal,sim,2
2220,medio_risco,38,16999,feminino,casado,2,NA,semanal,sim,1
2221,medio_risco,29,16990,masculino,casado,NA,0,mensal,sim,1
2222,medio_risco,20,16988,feminino,solteiro,0,1,semanal,sim,1
2223,alto_risco,48,16984,feminino,divorciado,3,5,semanal,nao,3
2224,medio_risco,18,16975,masculino,casado,1,1,semanal,sim,2
2225,baixo_risco,43,16969,feminino,divorciado,NA,6,semanal,sim,2
2226,medio_risco,40,16965,feminino,divorciado,4,6,semanal,NA,3
2227,alto_risco,NA,NA,masculino,casado,1,1,mensal,NA,2
2228,medio_risco,20,NA,masculino,casado,2,NA,mensal,sim,2
2229,medio_risco,19,16942,feminino,casado,1,2,semanal,sim,2
2230,medio_risco,21,16936,NA,solteiro,0,3,NA,sim,1
2231,medio_risco,23,16935,feminino,casado,2,1,semanal,NA,1
2232,alto_risco,41,16921,masculino,casado,3,3,mensal,sim,1
2233,medio_risco,29,16918,NA,solteiro,0,3,mensal,nao,1
2234,medio_risco,18,16908,feminino,casado,2,2,semanal,sim,1
2235,medio_risco,25,16886,feminino,solteiro,0,3,semanal,nao,1
2236,medio_risco,42,NA,NA,divorciado,4,6,semanal,sim,3
2237,medio_risco,24,NA,masculino,solteiro,0,2,mensal,nao,1
2238,medio_risco,38,16855,masculino,divorciado,4,5,semanal,nao,3
2239,medio_risco,36,16852,feminino,solteiro,0,2,semanal,sim,1
2240,medio_risco,20,16828,masculino,casado,1,1,semanal,sim,1
2241,medio_risco,50,16823,masculino,divorciado,4,5,semanal,nao,3
2242,medio_risco,18,16823,masculino,casado,1,NA,semanal,sim,1
2243,baixo_risco,32,16819,feminino,divorciado,4,5,semanal,sim,2
2244,medio_risco,22,16806,NA,solteiro,0,3,mensal,nao,1
2245,medio_risco,19,16803,feminino,casado,2,1,mensal,sim,2
2246,alto_risco,48,16779,feminino,divorciado,4,5,semanal,NA,NA
2247,medio_risco,24,16770,feminino,NA,2,2,semanal,sim,2
2248,medio_risco,20,16770,feminino,casado,2,2,semanal,sim,2
2249,medio_risco,23,16770,feminino,solteiro,0,3,semanal,nao,1
2250,alto_risco,50,16760,NA,divorciado,3,6,semanal,nao,2
2251,alto_risco,44,NA,feminino,divorciado,2,6,semanal,sim,NA
2252,medio_risco,24,16749,masculino,casado,1,1,mensal,sim,2
2253,medio_risco,50,16739,NA,divorciado,4,NA,semanal,NA,3
2254,medio_risco,22,16738,masculino,casado,2,0,semanal,sim,2
2255,medio_risco,40,16721,masculino,divorciado,3,6,semanal,NA,2
2256,medio_risco,23,16721,feminino,solteiro,1,NA,semanal,sim,1
2257,medio_risco,22,16712,feminino,casado,2,NA,semanal,sim,2
2258,medio_risco,NA,16700,feminino,divorciado,2,5,semanal,nao,NA
2259,medio_risco,22,16693,feminino,solteiro,0,1,mensal,sim,1
2260,medio_risco,19,NA,masculino,casado,1,0,mensal,sim,1
2261,medio_risco,20,16668,feminino,casado,1,0,NA,sim,NA
2262,medio_risco,NA,NA,NA,divorciado,4,5,semanal,nao,2
2263,medio_risco,23,16650,masculino,solteiro,0,2,mensal,nao,1
2264,medio_risco,46,16646,masculino,casado,2,4,mensal,sim,2
2265,medio_risco,NA,16639,feminino,casado,2,1,semanal,sim,2
2266,alto_risco,36,16636,feminino,casado,3,NA,mensal,sim,NA
2267,alto_risco,31,16628,feminino,casado,NA,3,semanal,sim,1
2268,medio_risco,23,NA,feminino,solteiro,0,2,semanal,nao,1
2269,baixo_risco,50,16584,feminino,divorciado,3,NA,semanal,sim,NA
2270,alto_risco,25,16576,feminino,solteiro,0,3,semanal,sim,1
2271,medio_risco,24,16563,feminino,casado,NA,2,semanal,sim,2
2272,baixo_risco,40,16552,masculino,divorciado,4,6,semanal,sim,NA
2273,medio_risco,31,16552,feminino,casado,2,0,mensal,sim,1
2274,alto_risco,20,16551,masculino,solteiro,1,3,semanal,sim,1
2275,medio_risco,24,16541,masculino,casado,1,2,mensal,sim,2
2276,alto_risco,46,16531,masculino,divorciado,4,6,semanal,sim,3
2277,medio_risco,19,16530,NA,casado,1,NA,semanal,sim,NA
2278,medio_risco,22,16527,feminino,solteiro,1,2,semanal,sim,1
2279,alto_risco,40,16523,masculino,divorciado,3,6,semanal,sim,2
2280,medio_risco,24,16523,feminino,solteiro,0,3,semanal,sim,1
2281,baixo_risco,NA,16520,masculino,NA,2,0,mensal,sim,2
2282,medio_risco,24,16505,feminino,solteiro,1,NA,mensal,sim,1
2283,alto_risco,44,16494,feminino,casado,2,4,semanal,sim,1
2284,alto_risco,45,NA,masculino,casado,3,4,semanal,sim,2
2285,medio_risco,34,16487,NA,solteiro,1,3,semanal,nao,1
2286,medio_risco,23,16481,feminino,solteiro,NA,3,NA,nao,1
2287,medio_risco,18,16471,NA,casado,2,0,mensal,NA,1
2288,medio_risco,20,16470,masculino,casado,2,0,mensal,sim,1
2289,medio_risco,25,16461,masculino,solteiro,1,1,mensal,sim,1
2290,medio_risco,NA,NA,feminino,solteiro,0,2,semanal,nao,1
2291,alto_risco,41,16434,NA,casado,2,3,mensal,sim,2
2292,medio_risco,27,16415,NA,divorciado,NA,NA,semanal,nao,NA
2293,medio_risco,31,16415,feminino,solteiro,1,1,semanal,sim,1
2294,medio_risco,21,16414,masculino,casado,2,NA,mensal,sim,1
2295,alto_risco,33,16412,feminino,divorciado,4,6,semanal,nao,3
2296,medio_risco,23,16411,feminino,casado,2,NA,semanal,NA,2
2297,medio_risco,45,16406,feminino,NA,NA,6,semanal,sim,3
2298,medio_risco,25,16397,feminino,casado,1,NA,semanal,NA,1
2299,medio_risco,18,16394,NA,casado,1,1,mensal,NA,NA
2300,medio_risco,20,16379,masculino,solteiro,NA,2,semanal,nao,1
2301,medio_risco,18,16377,NA,casado,1,0,mensal,sim,2
2302,medio_risco,20,16362,feminino,casado,NA,2,semanal,sim,2
2303,medio_risco,20,16356,masculino,solteiro,1,1,semanal,sim,1
2304,alto_risco,48,16355,masculino,casado,3,4,mensal,sim,2
2305,medio_risco,24,16335,NA,solteiro,0,1,mensal,sim,1
2306,medio_risco,23,16324,masculino,casado,1,1,semanal,sim,2
2307,alto_risco,46,16316,feminino,divorciado,3,5,semanal,sim,2
2308,medio_risco,49,16312,feminino,NA,3,5,semanal,nao,2
2309,medio_risco,26,16300,masculino,casado,2,0,semanal,sim,2
2310,alto_risco,29,16258,feminino,divorciado,2,5,semanal,NA,3
2311,baixo_risco,42,16252,masculino,divorciado,3,6,semanal,nao,3
2312,medio_risco,22,16242,NA,casado,2,0,mensal,sim,2
2313,medio_risco,23,16229,feminino,solteiro,NA,3,semanal,nao,1
2314,medio_risco,19,16219,feminino,casado,1,2,semanal,sim,2
2315,baixo_risco,44,16211,NA,divorciado,3,5,semanal,nao,3
2316,medio_risco,30,16211,feminino,casado,2,1,mensal,sim,1
2317,medio_risco,26,16207,masculino,solteiro,0,2,mensal,sim,1
2318,medio_risco,23,16205,NA,solteiro,0,3,mensal,nao,1
2319,medio_risco,41,NA,masculino,divorciado,NA,5,semanal,sim,2
2320,medio_risco,19,16201,masculino,casado,NA,1,semanal,NA,1
2321,alto_risco,45,16178,masculino,casado,3,4,mensal,sim,1
2322,medio_risco,NA,16174,masculino,casado,2,1,semanal,sim,2
2323,alto_risco,NA,16156,masculino,divorciado,3,6,semanal,sim,3
2324,medio_risco,30,NA,masculino,divorciado,2,6,semanal,sim,3
2325,medio_risco,22,16152,masculino,casado,1,2,semanal,sim,2
2326,medio_risco,20,16131,feminino,solteiro,0,3,semanal,NA,NA
2327,medio_risco,23,16130,feminino,solteiro,0,1,mensal,sim,1
2328,medio_risco,25,16094,feminino,solteiro,0,1,semanal,nao,1
2329,medio_risco,18,16088,feminino,casado,2,2,mensal,sim,2
2330,baixo_risco,22,16073,feminino,solteiro,1,3,mensal,sim,1
2331,medio_risco,19,16062,masculino,NA,1,1,semanal,NA,1
2332,medio_risco,24,16053,feminino,solteiro,0,2,mensal,sim,1
2333,medio_risco,33,16012,feminino,casado,NA,2,semanal,sim,2
2334,alto_risco,36,16007,feminino,casado,2,0,semanal,sim,1
2335,medio_risco,20,15996,feminino,casado,NA,2,mensal,sim,1
2336,alto_risco,41,15993,masculino,casado,3,4,mensal,sim,1
2337,alto_risco,41,15984,masculino,divorciado,NA,6,semanal,sim,3
2338,alto_risco,49,15978,feminino,casado,NA,4,semanal,sim,1
2339,alto_risco,20,15966,feminino,NA,1,2,semanal,sim,1
2340,alto_risco,46,15965,masculino,divorciado,2,NA,semanal,nao,2
2341,medio_risco,25,15956,feminino,casado,1,0,mensal,sim,2
2342,medio_risco,20,15952,masculino,casado,1,2,NA,sim,2
2343,medio_risco,18,15949,masculino,casado,1,2,NA,sim,1
2344,medio_risco,22,15940,masculino,solteiro,NA,2,semanal,nao,1
2345,medio_risco,22,NA,masculino,casado,1,1,mensal,sim,NA
2346,baixo_risco,21,15929,feminino,casado,1,1,mensal,sim,2
2347,alto_risco,50,15926,masculino,divorciado,2,5,semanal,sim,3
2348,medio_risco,21,NA,masculino,solteiro,1,2,semanal,sim,1
2349,medio_risco,25,NA,NA,NA,1,1,semanal,sim,2
2350,medio_risco,21,NA,feminino,solteiro,0,2,mensal,sim,NA
2351,medio_risco,28,15880,masculino,casado,NA,1,mensal,sim,1
2352,medio_risco,38,15871,masculino,solteiro,1,3,mensal,sim,1
2353,medio_risco,18,15868,masculino,casado,2,0,mensal,sim,2
2354,medio_risco,22,15867,feminino,solteiro,0,2,mensal,nao,1
2355,medio_risco,25,15863,masculino,solteiro,1,3,NA,sim,1
2356,medio_risco,NA,15863,feminino,casado,2,1,mensal,sim,1
2357,medio_risco,20,15855,masculino,casado,2,2,mensal,sim,1
2358,medio_risco,26,NA,masculino,solteiro,0,2,mensal,nao,1
2359,medio_risco,31,15841,masculino,solteiro,1,1,semanal,sim,1
2360,alto_risco,48,15800,masculino,casado,3,3,semanal,sim,2
2361,medio_risco,32,15789,masculino,casado,1,1,semanal,sim,1
2362,medio_risco,33,15785,NA,casado,2,2,mensal,sim,1
2363,medio_risco,18,15780,masculino,casado,1,2,NA,sim,1
2364,medio_risco,34,15776,feminino,divorciado,2,6,semanal,nao,3
2365,medio_risco,43,15772,masculino,divorciado,3,6,semanal,sim,3
2366,medio_risco,21,NA,NA,solteiro,1,1,semanal,nao,1
2367,medio_risco,24,15766,feminino,solteiro,0,2,semanal,sim,1
2368,medio_risco,NA,15763,masculino,solteiro,1,3,mensal,nao,1
2369,medio_risco,NA,15755,masculino,solteiro,1,NA,mensal,sim,1
2370,medio_risco,22,15752,NA,solteiro,1,3,semanal,sim,1
2371,medio_risco,42,NA,masculino,casado,3,4,NA,sim,1
2372,alto_risco,47,15747,masculino,divorciado,4,5,NA,sim,3
2373,baixo_risco,47,15743,masculino,divorciado,2,5,semanal,nao,3
2374,medio_risco,18,15739,masculino,casado,2,NA,semanal,sim,2
2375,medio_risco,NA,NA,feminino,casado,1,0,mensal,sim,2
2376,medio_risco,46,15737,NA,divorciado,3,6,semanal,NA,3
2377,medio_risco,21,NA,masculino,solteiro,1,3,semanal,NA,1
2378,medio_risco,20,15733,masculino,casado,1,0,mensal,sim,1
2379,medio_risco,46,15732,masculino,divorciado,4,5,semanal,nao,NA
2380,medio_risco,NA,15701,feminino,casado,1,1,semanal,sim,1
2381,medio_risco,37,15697,feminino,solteiro,0,1,semanal,sim,1
2382,medio_risco,22,15688,feminino,solteiro,1,1,mensal,NA,1
2383,medio_risco,19,15647,masculino,casado,1,0,mensal,sim,1
2384,baixo_risco,42,15646,feminino,solteiro,0,0,mensal,sim,0
2385,medio_risco,36,15632,masculino,divorciado,3,NA,semanal,sim,2
2386,alto_risco,44,15628,masculino,casado,2,4,mensal,sim,1
2387,medio_risco,38,15615,masculino,divorciado,4,5,semanal,nao,2
2388,medio_risco,29,NA,feminino,casado,1,2,mensal,sim,2
2389,medio_risco,NA,15597,NA,NA,1,1,semanal,sim,1
