ano,estado,municipio,t_agua,t_banagua,t_lixo,t_luz,T_ANALF18M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_ATRASO_2_MED
2010,Paraíba,CALDAS BRANDÃO,78.92,81.41,93.98,98.3,38.5,31.51,25.89,13.89
2010,Paraíba,CAMALAÚ,57.78,53.45,97.22,99.52,32.04,30.38,23.48,19.11
2010,Paraíba,CAMPINA GRANDE,97.87,94.98,97.86,99.86,12.39,22.01,16.94,8.23
2010,Paraíba,CAPIM,89.87,69.34,78.95,99.44,43.38,32.56,24.04,16.66
2010,Paraíba,CARAÚBAS,65.74,60.5,100,99.27,20.53,25.43,18.62,11.01
2010,Paraíba,CARRAPATEIRA,71.53,80.94,100,99.81,30.55,24.32,22.32,3.78
2010,Paraíba,CASSERENGUE,48.9,45.67,97.85,97.47,44.8,34.02,23.84,15.76
2010,Paraíba,CATINGUEIRA,74.29,66.76,95.15,99.61,38.34,30.02,23.62,12.54
2010,Paraíba,CATOLÉ DO ROCHA,85.15,77.79,97.29,99.74,24.64,20.81,17.18,9.33
2010,Paraíba,CATURITÉ,44.85,58.28,96.36,99.52,24.17,25.2,17.2,9.07
2010,Paraíba,CONCEIÇÃO,78.05,66.49,91.99,98.58,35.06,32.15,28.85,8.14
2010,Paraíba,CONDADO,81.54,82.9,96.63,97.6,31.72,33.46,28.59,11.43
2010,Paraíba,CONDE,66.65,81.07,74.89,98.98,25.02,26.63,19.58,11.49
2010,Paraíba,CONGO,69.15,68.26,97.36,99.79,30.6,31.84,26.23,4.27
2010,Paraíba,COREMAS,85.04,81.04,95.94,99.82,35.67,27.29,24.07,3.16
2010,Paraíba,COXIXOLA,93.2,82.51,95.96,99.87,22.8,22.22,18.96,14.32
2010,Paraíba,CRUZ DO ESPÍRITO SANTO,73.17,63.74,95.4,98.16,35.59,32.98,26.54,9.26
2010,Paraíba,CUBATI,70.7,64.41,92.15,99.47,29.46,31.21,21.4,24.39
2010,Paraíba,CUITÉ,67.23,66.26,100,99.33,33.76,33.96,25.32,17.43
2010,Paraíba,CUITEGI,90.57,89.08,94.68,97.71,37.03,33.94,28.38,5.2
2010,Paraíba,CUITÉ DE MAMANGUAPE,64.26,46.31,77.69,97.47,44.17,47.92,40.68,17.51
2010,Paraíba,CURRAL DE CIMA,34.4,45.33,100,95.83,44.24,42.11,33.54,17.05
2010,Paraíba,CURRAL VELHO,77.31,60.53,87.6,98.53,37.76,28.16,24.33,0
2010,Paraíba,DAMIÃO,29.65,34.22,97.53,97.79,43.04,28.64,20.94,16.68
2010,Paraíba,DESTERRO,63.11,67.6,85.08,99.16,27.86,27.73,20.52,16.69
2010,Paraíba,VISTA SERRANA,56.66,54.04,97.68,99.6,27.03,22.97,18.02,0
2010,Paraíba,DIAMANTE,73.24,58.06,87.58,98.25,32.41,28.59,21.96,11.82
2010,Paraíba,DONA INÊS,45.3,43,99.3,98.52,42.98,18.33,15.36,2.58
2010,Paraíba,DUAS ESTRADAS,77.28,76.37,98.67,98.59,32.95,32.44,27.54,10.01
2010,Paraíba,EMAS,78.75,72.33,99.89,99.85,32.64,24.74,16.69,11.91
2010,Paraíba,ESPERANÇA,70.98,68.08,99.76,99.84,27.75,16.3,10.99,5.94
2010,Paraíba,FAGUNDES,55.88,45.79,97.05,98.96,34.9,34.71,24.22,5.31
2010,Paraíba,FREI MARTINHO,80.94,86.6,100,99.43,31.7,15.8,8.54,0
2010,Paraíba,GADO BRAVO,18.84,16.37,87.48,98.87,35.72,37.3,29.08,10.74
2010,Paraíba,GUARABIRA,96.08,96.83,98.05,99.35,21.61,23.78,19.24,8.57
2010,Paraíba,GURINHÉM,60,59.21,99.49,98.82,40.7,38.02,30.8,18.97
2010,Paraíba,GURJÃO,71.02,71.98,100,98.28,22.31,23.22,16.29,2.15
2010,Paraíba,IBIARA,74.06,67.74,92.07,98.76,40.69,22.39,18.78,4.93
2010,Paraíba,IMACULADA,59.39,46.96,91.55,99.1,33.36,28.03,20.4,9.56
2010,Paraíba,INGÁ,70.11,66.74,98.49,99.25,39.27,27.82,20.13,12.79
2010,Paraíba,ITABAIANA,76.26,72.84,92.8,99.33,29.14,26.86,19.9,11.86
2010,Paraíba,ITAPORANGA,81.46,75.66,95.91,99.96,24.26,26.01,21.53,8.92
2010,Paraíba,ITAPOROROCA,76.25,75.05,98.76,99.27,36.02,32.48,26.34,6.45
2010,Paraíba,ITATUBA,57.25,62.48,95.81,99.08,40.76,31.09,23.25,16.18
2010,Paraíba,JACARAÚ,84,65.33,91.06,99.08,35.78,31.42,23.64,15.99
2010,Paraíba,JERICÓ,82.39,75.8,89.57,99.87,30.64,29.15,21.44,14.47
2010,Paraíba,JOÃO PESSOA,99.51,97.15,99.24,99.96,8.54,18.49,14.44,6.63
2010,Paraíba,JUAREZ TÁVORA,83.22,79.33,97.74,98.66,38.73,29.7,21.16,9.48
2010,Paraíba,JUAZEIRINHO,57.58,53.86,94.26,99.46,28.03,32.17,25.78,9.24
2010,Paraíba,JUNCO DO SERIDÓ,76.31,70.95,100,98.53,23.15,19.08,17.43,1.83
2010,Paraíba,JURIPIRANGA,76.41,58.33,98.39,99.42,36.71,29.61,18.51,18.19
2010,Paraíba,JURU,67.92,69.12,97,99.41,36.36,32.03,25.56,5.88
2010,Paraíba,LAGOA,66.08,58.36,94.37,98.23,36.37,25.47,20.58,9.88
2010,Paraíba,LAGOA DE DENTRO,58.46,55.03,97.53,98.7,34.84,37.2,29.97,16.14
2010,Paraíba,LAGOA SECA,53.52,52.54,97.82,99.74,22.88,32.31,27.74,17
2010,Paraíba,LASTRO,53.38,45.04,95.25,97.58,32.87,29.01,23.14,0
2010,Paraíba,LIVRAMENTO,44.69,39.55,98.37,99.16,24.9,26.65,20.89,16.1
2010,Paraíba,LOGRADOURO,66.58,66.81,100,99.17,36.85,31.77,26.11,16.57
2010,Paraíba,LUCENA,88.52,88,90.4,98.97,27.2,27.64,22.58,7.34
2010,Paraíba,MÃE D'ÁGUA,78.08,64.82,98.95,98.96,32.16,33.79,24.54,24.53
2010,Paraíba,MALTA,88.84,83.14,93.64,98.17,30.06,19.72,15.29,10.8
2010,Paraíba,MAMANGUAPE,81.02,81.91,93.95,99.61,29.98,34.68,26.58,7.64
2010,Paraíba,MANAÍRA,69.27,57.19,86.41,98.49,37.46,33.33,27.97,15.8
2010,Paraíba,MARCAÇÃO,96.72,72.01,73.17,99.45,36.19,41.97,33.24,15.82
2010,Paraíba,MARI,90.83,81.68,99.33,99.31,38.06,32.33,24.4,12.03
2010,Paraíba,MARIZÓPOLIS,92.65,86.62,86.2,99.17,28.97,21.11,16.64,10.69
2010,Paraíba,MASSARANDUBA,52.65,53.72,97.87,99.55,33.4,27.22,21.48,3.54
2010,Paraíba,MATARACA,95.5,89.62,97.15,98.7,29.34,37.96,31.29,8.13
2010,Paraíba,MATINHAS,35.04,27.02,100,99.38,33.99,32.93,27.08,16.25
2010,Paraíba,MATO GROSSO,79.42,68.84,97.83,98.99,44.71,28.92,26.2,11.66
2010,Paraíba,MATURÉIA,66.01,61.71,98.83,99.81,31.01,28.43,21.09,8.84
2010,Paraíba,MOGEIRO,33.45,31.54,96.03,99.48,35.2,37.73,32.29,10.03
2010,Paraíba,MONTADAS,62.15,67.96,99.82,99.41,27.27,20.82,15.76,7.03
2010,Paraíba,MONTE HOREBE,66.18,65.11,99.32,99.09,31.85,34.76,31.43,6.04
2010,Paraíba,MONTEIRO,72.46,71.06,100,99.55,29.32,17.68,13.02,5.85
2010,Paraíba,MULUNGU,68.06,69.8,93.7,98.95,37.6,40.55,33.76,25.17
2010,Paraíba,NATUBA,48.02,41.58,73.66,99.11,42.34,32.52,26.37,11.87
2010,Paraíba,NAZAREZINHO,50.47,56.92,95.04,99.29,33.69,25.7,21.38,2.47
2010,Paraíba,NOVA FLORESTA,86.1,81.88,99.17,99.5,30.81,23.63,16.09,12.55
2010,Paraíba,NOVA OLINDA,78.52,67.29,99.82,98.49,34.49,36.79,31.03,17.51
2010,Paraíba,NOVA PALMEIRA,59.16,59.26,99.01,99.95,26.37,26.53,19.4,22.04
2010,Paraíba,OLHO D'ÁGUA,63.19,57.26,88.24,99.59,36.4,31.49,24.19,20.55
2010,Paraíba,OLIVEDOS,53.54,64.94,99.67,99.9,20.76,27.62,23.36,11.42
2010,Paraíba,OURO VELHO,73.43,75.02,94.94,99.45,24.65,36.66,32.68,0
2010,Paraíba,PARARI,60.7,66.05,95.02,99.8,22.35,30.68,23.18,16.22
2010,Paraíba,PASSAGEM,58.78,84.04,80.44,98.64,30.73,19.73,12.5,18.59
2010,Paraíba,PATOS,95.65,93.7,97.54,99.57,19.51,17.95,13.47,7.13
2010,Paraíba,PAULISTA,57.19,61.22,98.4,99.64,34.46,19.47,14.84,2.59
2010,Paraíba,PEDRA BRANCA,80.24,73.53,98.66,99.09,27.62,26.04,20.64,20.72
2010,Paraíba,PEDRA LAVRADA,45.91,52.94,98.85,99.45,29.6,29.67,22.89,21.2
2010,Paraíba,PEDRAS DE FOGO,82.67,65.57,99.7,99.89,32.65,26,18.51,4.82
2010,Paraíba,PIANCÓ,76.67,75.6,92.38,99.05,31.32,23.33,17.2,9.6
2010,Paraíba,PICUÍ,70.7,72.79,99.49,99.61,26.46,25.24,20.55,8.26
2010,Paraíba,PILAR,69.71,67.88,94.73,98.16,33.96,30.88,20.95,9.71
2010,Paraíba,PILÕES,69.76,58.1,95.48,99.66,38.64,41.09,33.68,18.89
2010,Paraíba,PILÕEZINHOS,75.37,73.33,99.61,99.88,36.13,33.57,28.4,10.26
2010,Paraíba,PIRPIRITUBA,82.41,74.26,97.87,99.53,32.2,32.59,25.25,10.14
2010,Paraíba,PITIMBU,74.79,78.59,76.3,98.87,29.48,29.54,23.9,9.51
2010,Paraíba,POCINHOS,59.59,61.66,96.86,99.7,27.16,24.03,16.7,9.01
2010,Paraíba,POÇO DANTAS,79.92,52.58,100,99.62,39.54,35.66,28.12,23.5
2010,Paraíba,POÇO DE JOSÉ DE MOURA,69.08,77.4,100,99.71,28.91,31.3,22.62,6.31
2010,Paraíba,POMBAL,82.43,85.65,96.4,99.37,27.82,20.06,16.56,1.33
2010,Paraíba,PRATA,76.55,79.38,95.94,98.9,25.1,21.1,15.99,6.56
2010,Paraíba,PRINCESA ISABEL,77.96,74.58,97.49,99.42,27.34,24.24,19.16,12.08
2010,Paraíba,PUXINANÃ,61.74,67.39,94.44,99.58,23.27,21.71,13.27,12.27
2010,Paraíba,QUEIMADAS,73.21,75.4,96.51,99.8,24.26,31.25,23.32,10.31
2010,Paraíba,QUIXABÁ,47.67,31.97,99.14,99.63,28.26,15.06,9.74,2.11
2010,Paraíba,REMÍGIO,78.76,74.36,98.05,98.87,32.98,25.59,17.8,10.01
2010,Paraíba,PEDRO RÉGIS,64.97,60.96,68.45,99.2,46.13,36.38,30.55,10.75
2010,Paraíba,RIACHÃO,70.43,75.6,85.9,100,34.24,21.13,15.06,18.59
2010,Paraíba,RIACHÃO DO BACAMARTE,58.48,54.86,93.04,99.14,38.58,30.81,25.7,13.49
2010,Paraíba,RIACHÃO DO POÇO,39.74,67.66,74.11,99.14,36.25,30.95,22.97,15.04
2010,Paraíba,RIACHO DE SANTO ANTÔNIO,61.52,62.31,100,98.32,26.8,27.9,18.22,8.93
2010,Paraíba,RIACHO DOS CAVALOS,61.03,65.94,92.86,99.59,35,32.46,25.64,12.8
2010,Paraíba,RIO TINTO,60.38,77.35,91.7,98.43,28.26,37.59,29.21,7.83
2010,Paraíba,SALGADINHO,34.59,39.12,75.24,98.61,35.7,27.67,21.67,9.19
2010,Paraíba,SALGADO DE SÃO FÉLIX,63.82,58.06,96.02,98.87,39.54,35.92,30.98,4.75
2010,Paraíba,SANTA CECÍLIA,1.22,3.26,90.69,99.36,38.98,35.85,28.62,2.62
2010,Paraíba,SANTA CRUZ,86.85,82.71,97.57,99.6,29.86,19.01,13.6,10.53
2010,Paraíba,SANTA HELENA,76.2,77.9,98.5,99.17,27.99,23.65,16.68,9.6
2010,Paraíba,SANTA INÊS,62.69,45.74,88.39,94.3,34.92,26.41,19.87,11.01
2010,Paraíba,SANTA LUZIA,92.99,83.93,97.43,99.36,21.25,15.04,11.42,4.53
2010,Paraíba,SANTANA DE MANGUEIRA,71.35,43.92,95.97,99.41,39.08,36.87,32.4,14.18
2010,Paraíba,SANTANA DOS GARROTES,75.24,62.79,64.43,99.46,37.73,29.87,24.51,9.76
2010,Paraíba,SANTARÉM,81.2,71.33,100,99.46,38.54,21.87,15.69,9.65
2010,Paraíba,SANTA RITA,88.41,82.63,93.47,99.5,22.01,27.94,22.54,11.65
2010,Paraíba,SANTA TERESINHA,69.78,68.56,99.58,99.89,29.29,20.72,16.05,5.56
2010,Paraíba,SANTO ANDRÉ,2.14,16.55,100,99.76,29.21,29.22,17.75,15.55
2010,Paraíba,SÃO BENTO,84.69,86.31,97.54,99.88,35.69,30.11,24.44,14.54
2010,Paraíba,SÃO BENTINHO,76.23,75.92,98.14,99.81,35.07,22.24,18.92,11.76
2010,Paraíba,SÃO DOMINGOS DO CARIRI,62.2,75.76,99.22,99.27,25.77,32.51,23.15,12.14
2010,Paraíba,SÃO DOMINGOS,49.58,51.12,90.79,99.21,40.88,19.37,12.92,14.38
2010,Paraíba,SÃO FRANCISCO,88.65,85.94,98.31,100,33.32,17.38,11.66,3.55
2010,Paraíba,SÃO JOÃO DO CARIRI,68.69,79.1,99.69,99.5,20.12,32.69,24.99,16.35
2010,Paraíba,SÃO JOÃO DO TIGRE,27.47,19.64,93.54,98.79,38.3,35.3,31.26,18.62
2010,Paraíba,SÃO JOSÉ DA LAGOA TAPADA,65.24,52.69,80.73,98.67,45.42,34.34,27.62,14.27
2010,Paraíba,SÃO JOSÉ DE CAIANA,46.44,37.07,91.74,97.2,34.97,36.13,31.87,0
2010,Paraíba,SÃO JOSÉ DE ESPINHARAS,49.23,62.57,99.51,97.55,34.35,25.95,18.54,9.34
2010,Paraíba,SÃO JOSÉ DOS RAMOS,45.1,42.51,97.52,99.32,41.29,35.94,29.2,16.5
2010,Paraíba,SÃO JOSÉ DE PIRANHAS,74.09,70.41,96.01,99.15,26.92,29.93,23.5,5.06
2010,Paraíba,SÃO JOSÉ DE PRINCESA,49.36,36.35,84.17,99.2,34.24,31.1,27.51,6.67
2010,Paraíba,SÃO JOSÉ DO BONFIM,62.32,61.98,99.2,99.51,28.7,20.83,17.32,3.15
2010,Paraíba,SÃO JOSÉ DO BREJO DO CRUZ,8.29,15.04,99.12,99.18,30.06,28.6,27.41,6.29
2010,Paraíba,SÃO JOSÉ DO SABUGI,79.01,71.16,99.9,97.98,29.05,21.54,14.17,0
2010,Paraíba,SÃO JOSÉ DOS CORDEIROS,49.4,47.33,96.59,99.57,24.22,27.91,20.61,11.86
2010,Paraíba,SÃO MAMEDE,86.87,83.38,99.44,98.96,25.95,25.86,21.86,9.52
2010,Paraíba,SÃO MIGUEL DE TAIPU,60.24,53.59,87.37,99.23,43.79,31.18,24.76,14.33
2010,Paraíba,SÃO SEBASTIÃO DE LAGOA DE ROÇA,54.78,51.24,61.37,99.85,28.07,31.28,24.22,21.61
2010,Paraíba,SÃO SEBASTIÃO DO UMBUZEIRO,71.07,67.4,99.38,98.26,27.06,26.26,18.61,22.55
2010,Paraíba,SAPÉ,81.53,76.17,95.9,98.93,32.99,31.75,25.28,7.37
2010,Paraíba,SERIDÓ,47.1,41.94,88.02,98.56,24.82,27.79,19.09,18.58
2010,Paraíba,SERRA BRANCA,78.65,77.21,97.59,99.63,21.23,22.49,14.59,8.45
2010,Paraíba,SERRA DA RAIZ,82.7,76.15,91.94,98.67,34.17,25.86,21.69,4.57
2010,Paraíba,SERRA GRANDE,64.23,62.04,89.98,99.21,33.43,28.27,20.15,16.53
2010,Paraíba,SERRA REDONDA,55.68,54.65,99.3,99.18,34.41,33.3,27.2,14.79
2010,Paraíba,SERRARIA,68.9,58.35,90.98,98.4,44.31,37.33,29,0
2010,Paraíba,SERTÃOZINHO,64.67,66.12,99.65,99.28,30.37,21.51,17.14,0
2010,Paraíba,SOBRADO,68.78,62.14,100,98.63,36.29,27.38,20.09,8.19
2010,Paraíba,SOLÂNEA,75.87,72.53,92.88,99.14,33.37,30.88,24.14,7.84
2010,Paraíba,SOLEDADE,72.86,74.59,97.73,99.67,21.45,28.84,21.07,8.35
2010,Paraíba,SOSSÊGO,1.2,20.43,98.27,99.57,33.79,27.28,20.51,7.66
2010,Paraíba,SOUSA,93.39,85.22,93.39,99.13,23.9,21.5,16.63,12.1
2010,Paraíba,SUMÉ,79.65,79.21,99.04,99.39,27.11,22.58,15.77,9.07
2010,Paraíba,TACIMA,64.89,58.16,97.88,99.3,33.01,29.76,24.01,6.64
2010,Paraíba,TAPEROÁ,66.23,60.56,97.24,99.23,30.44,28.92,22.49,10.94
2010,Paraíba,TAVARES,59.06,63.43,88.23,99.81,33.83,26.7,22.4,16.42
2010,Paraíba,TEIXEIRA,69.57,65.8,90.27,99.41,25.83,27.43,21.68,8.45
2010,Paraíba,TENÓRIO,1.83,21.6,97.02,98.91,31.26,35.6,28.27,14.46
2010,Paraíba,TRIUNFO,75.37,64.12,92.29,99.38,30.86,31.16,24.29,6.75
2010,Paraíba,UIRAÚNA,84.41,79.96,96.92,99.66,28.35,28.59,21.2,16.2
2010,Paraíba,UMBUZEIRO,23.9,30.05,87.06,99.04,38.25,27.7,24.08,13.45
2010,Paraíba,VÁRZEA,79.15,79.89,100,98.41,14.06,9.88,11.36,4.53
2010,Paraíba,VIEIRÓPOLIS,69.56,53.88,100,99.73,40.81,29.05,20.33,14.16
2010,Paraíba,ZABELÊ,80.03,80.38,99.75,99.32,24.7,10.53,6.78,0
2010,Pernambuco,ABREU E LIMA,96.57,92.62,97.38,99.99,10.7,18.98,14.93,8.83
2010,Pernambuco,AFOGADOS DA INGAZEIRA,84.92,80.93,96.4,99.78,24.83,18.71,15.55,5.04
2010,Pernambuco,AFRÂNIO,43.04,44.9,87.73,98.27,27.97,23.05,17.44,9.6
2010,Pernambuco,AGRESTINA,82.68,83.68,98.15,99.65,34.87,27.54,21.95,5.29
2010,Pernambuco,ÁGUA PRETA,77.8,64.03,90.48,99.17,33.18,31.35,24.32,8.74
2010,Pernambuco,ÁGUAS BELAS,65.38,49.14,87.4,99.23,42.91,39.3,32.96,11.77
2010,Pernambuco,ALAGOINHA,38.3,31.65,97.59,99.3,28.42,29.6,26.17,5.15
2010,Pernambuco,ALIANÇA,88.99,79.56,84.1,99.77,29.2,32.19,24.98,2.5
2010,Pernambuco,ALTINHO,66.1,60.32,97.01,99.37,36.89,23.66,17.74,12.88
2010,Pernambuco,AMARAJI,86.88,72.92,92.31,99.26,33.46,30.34,20.28,12.45
2010,Pernambuco,ANGELIM,74.85,70.29,93.46,99.45,35.92,31.57,26.72,2.94
2010,Pernambuco,ARAÇOIABA,80.12,51.8,70.45,99.73,25.94,26.33,18.07,15.24
2010,Pernambuco,ARARIPINA,57.12,51.11,94.46,97.69,27.04,27.08,23.82,7.53
2010,Pernambuco,ARCOVERDE,88.64,84.5,95.93,99.19,18.62,21.55,16.25,6.32
2010,Pernambuco,BARRA DE GUABIRABA,95.85,92.84,99.85,98.95,37.5,23.97,17.97,6.94
2010,Pernambuco,BARREIROS,82.06,73.3,87.38,99.54,25.14,32.87,27.42,18.53
2010,Pernambuco,BELÉM DE MARIA,66.88,80.91,96.24,99.96,35.48,22.57,15.96,11.65
2010,Pernambuco,BELÉM DO SÃO FRANCISCO,65.45,60.59,86.91,97.67,23.26,29.44,25.72,21.35
2010,Pernambuco,BELO JARDIM,88.91,87.71,98.38,99.34,26.62,27.08,22.58,9.9
2010,Pernambuco,BETÂNIA,69.88,53.03,94.9,98.89,35.2,22.11,18.79,13.56
2010,Pernambuco,BEZERROS,83.81,76.58,94.66,99.28,29.96,23.21,18.44,12.56
2010,Pernambuco,BODOCÓ,47.85,34.54,88.46,96.47,32.17,29.81,25.34,7.8
2010,Pernambuco,BOM CONSELHO,68.85,60.31,98.36,99.44,36.59,30.76,23.64,14.56
2010,Pernambuco,BOM JARDIM,68.61,65.66,86.35,99.57,32.55,22.03,19.29,6.82
2010,Pernambuco,BONITO,88.36,78.77,99.73,99.3,34.07,34.65,30.09,13.97
2010,Pernambuco,BREJÃO,81.76,66.05,98.77,99.4,34.48,37.01,30.39,21.89
2010,Pernambuco,BREJINHO,50.4,51.89,97.33,98.59,27.23,15.95,11.66,8.89
2010,Pernambuco,BREJO DA MADRE DE DEUS,54.89,56.78,95.16,99.42,34.79,27.86,20.93,15.59
2010,Pernambuco,BUENOS AIRES,83.66,67.75,83.9,99.43,29.84,23.05,17.67,7.33
2010,Pernambuco,BUÍQUE,49.71,40.96,95.4,97.47,43.6,34.42,28.52,17.58
2010,Pernambuco,CABO DE SANTO AGOSTINHO,94.52,88.88,96.81,99.93,13.74,21.93,17.89,7.28
2010,Pernambuco,CABROBÓ,79.12,69.19,93.87,98.03,25.58,22.61,19.72,5.76
2010,Pernambuco,CACHOEIRINHA,68.18,67.95,97.03,99.38,34.18,26.35,19.99,3.5
2010,Pernambuco,CAETÉS,26.91,24.09,95.44,99.46,41.74,32.24,25.98,14.28
2010,Pernambuco,CALÇADO,46.17,41.53,99.29,99.46,34.96,22.43,15.39,10.14
2010,Pernambuco,CALUMBI,81.56,58.11,78.48,99.58,35.19,19.78,15.04,7.04
2010,Pernambuco,CAMARAGIBE,94.34,92.74,94.87,99.85,11.44,19.05,15,7.19
2010,Pernambuco,CAMOCIM DE SÃO FÉLIX,88.55,87.04,98.69,99.42,34.38,26.96,21.15,10.68
2010,Pernambuco,CAMUTANGA,89.44,60.56,82.7,98.66,28.75,25.68,17.14,5.23
2010,Pernambuco,CANHOTINHO,78.26,69.92,96.47,98.35,39.29,33.43,29.5,9.24
2010,Pernambuco,CAPOEIRAS,38.78,43.9,94.68,99.6,34.72,27.5,19.43,17.85
2010,Pernambuco,CARNAÍBA,60.89,48.39,98.65,99.37,29.42,16.27,13.27,11.3
2010,Pernambuco,CARNAUBEIRA DA PENHA,42.1,18.76,90.05,97.35,30.08,32.89,29.65,11.07
2010,Pernambuco,CARPINA,90.06,84.8,87.51,99.68,17.09,18.94,13.97,8.11
2010,Pernambuco,CARUARU,89.22,88.45,98.15,99.68,16.5,21.25,16.84,5.96
2010,Pernambuco,CASINHAS,23.16,28.22,93.81,99.14,34.14,23.18,17.65,7.78
2010,Pernambuco,CATENDE,84.24,78.95,88.16,99.67,28.5,27.99,23.29,10.52
2010,Pernambuco,CEDRO,65.57,72.05,95.87,99.44,24.27,16.32,11.79,4.35
2010,Pernambuco,CHÃ DE ALEGRIA,70.63,58.83,95.75,99.1,26.55,20.56,15.22,4.02
2010,Pernambuco,CHÃ GRANDE,76.02,75.11,86.3,99.85,33.07,31.73,24.13,9.28
2010,Pernambuco,CONDADO,79.37,64.04,97.77,99.63,29.14,26.77,23.11,11.96
2010,Pernambuco,CORRENTES,77.69,80.16,99.45,99.49,35.21,34.01,23.88,14.22
2010,Pernambuco,CORTÊS,82.16,79.53,94.69,99.95,31.22,26,21.29,7.06
2010,Pernambuco,CUMARU,32.13,35.83,90.44,99.74,34.37,27.14,22.14,17.23
2010,Pernambuco,CUPIRA,86.27,87.05,99.32,99.33,33.09,28.99,21.19,6.77
2010,Pernambuco,CUSTÓDIA,61.54,63.53,79.53,99.4,28.93,26.41,20.54,7.18
2010,Pernambuco,DORMENTES,49.98,46.83,69.09,96.95,28.35,24.93,22.82,6.54
2010,Pernambuco,ESCADA,88.12,81.43,85.33,99.86,23.22,23.91,19.01,9.93
2010,Pernambuco,EXU,51.59,36.01,90.8,97.96,27.3,32.75,25.5,22.04
2010,Pernambuco,FEIRA NOVA,72.18,60.4,96.93,99.68,31.54,22.45,14.55,13.09
2010,Pernambuco,FERNANDO DE NORONHA,99.32,98.73,100,100,5.1,18.12,9.34,20.09
2010,Pernambuco,FERREIROS,84.48,55.18,99.29,99.56,30.41,21.8,14.88,2.48
2010,Pernambuco,FLORES,57.55,55.39,97.63,98.98,35.34,25.32,21.3,0
2010,Pernambuco,FLORESTA,66.8,60.65,92.59,97.74,19.89,21.79,16.39,4.58
2010,Pernambuco,FREI MIGUELINHO,33.96,56.58,97.95,99.79,33.53,23.26,18.19,16.05
2010,Pernambuco,GAMELEIRA,70.38,61.77,88.59,99.44,29.02,27.02,23.51,15.06
2010,Pernambuco,GARANHUNS,90.06,85.16,98.44,99.66,18.69,25.63,20.47,9.17
2010,Pernambuco,GLÓRIA DO GOITÁ,58.05,49.3,98.36,99.56,32.23,26.79,21.34,12.92
2010,Pernambuco,GOIANA,85.85,80.09,94.52,99.77,19.67,23.31,17.14,8.43
2010,Pernambuco,GRANITO,58.19,48.9,87.35,96.37,29.31,29.02,23.05,13.09
2010,Pernambuco,GRAVATÁ,87.3,86.54,91.72,99.58,23.77,28.05,22.03,10.2
2010,Pernambuco,IATI,52.34,30.75,97.39,97.86,42.46,34.8,26.64,20.8
2010,Pernambuco,IBIMIRIM,63.28,61.76,94.47,99.03,34.89,28.36,23.55,4.5
2010,Pernambuco,IBIRAJUBA,48.69,33.85,99.35,98.96,38,21.82,16.63,4.03
2010,Pernambuco,IGARASSU,91.5,90.68,89.36,99.76,15.12,19.3,14.45,4.06
2010,Pernambuco,IGUARACI,62.99,54.5,94.94,98.59,30.37,29.39,27.37,23.66
2010,Pernambuco,INAJÁ,52.01,45.4,78.13,98.05,37.7,36.37,29.79,14.45
2010,Pernambuco,INGAZEIRA,60.39,53.07,82.04,98.81,28.97,24.82,22.67,5.33
2010,Pernambuco,IPOJUCA,81.18,71.12,97.9,99.4,22.12,32.02,23.97,19.15
2010,Pernambuco,IPUBI,45.3,39.44,90.36,96.32,32.47,23.92,21.12,6.48
2010,Pernambuco,ITACURUBA,85.38,80.9,96.84,93.94,23.05,24.13,19.64,5.86
2010,Pernambuco,ITAÍBA,58.45,41.65,96.34,98.31,42.95,36.39,30.07,10.03
2010,Pernambuco,ILHA DE ITAMARACÁ,86.45,83.44,71.72,98.42,16.22,23.03,16.24,13.04
2010,Pernambuco,ITAMBÉ,92.11,63.56,96.31,99.48,32.9,26.58,20.29,6.21
2010,Pernambuco,ITAPETIM,66.24,56.91,94.98,99.6,27.27,20.71,15.65,1.82
2010,Pernambuco,ITAPISSUMA,89.87,92.67,96.92,100,19.79,18.02,13.42,14.91
2010,Pernambuco,ITAQUITINGA,77.26,57.51,94.23,99.32,29.71,22.83,15.84,13.69
2010,Pernambuco,JABOATÃO DOS GUARARAPES,92.31,87.03,94.79,99.94,9.62,21.83,17.42,7.53
2010,Pernambuco,JAQUEIRA,62.56,54.8,83.65,99.26,35.71,28.98,23.09,11.03
2010,Pernambuco,JATAÚBA,31.09,36.8,83.5,98.08,37.21,35.38,27.67,10.3
2010,Pernambuco,JATOBÁ,77.92,78.15,94.94,99.67,24.31,20.66,16.04,7.24
2010,Pernambuco,JOÃO ALFREDO,63.52,57.14,86.14,99.54,38.38,20.39,14.56,5.65
2010,Pernambuco,JOAQUIM NABUCO,77.55,73.17,86.66,99.79,31.98,29.67,22.55,20.09
2010,Pernambuco,JUCATI,47.07,43.58,95.78,98.93,35.22,27.04,20.63,10.78
2010,Pernambuco,JUPI,44.73,49.03,99.14,99.64,34.95,22.27,17.15,5.09
2010,Pernambuco,JUREMA,77.25,64.51,96.83,99.14,41.34,30.02,25.71,5.02
2010,Pernambuco,LAGOA DO CARRO,65.59,60.76,93.08,99.21,25.33,21.68,15.35,1.88
2010,Pernambuco,LAGOA DE ITAENGA,73.88,64.31,95.77,99.64,29.1,25.31,17.57,1.78
2010,Pernambuco,LAGOA DO OURO,91.88,83.88,95.3,99.51,43.09,42.39,36.41,20.22
